plot_x,plot_y
179.77092951951684,68.86190193584375
181.77843595338072,70.04439339936712
183.75321098404217,71.26460771471969
185.69108821168655,72.52431185820289
187.58721036485525,73.82596917000757
189.43600597147784,75.1725651431214
191.23122368607912,76.56740352861934
192.9660046455565,78.01390374719296
194.63226468808375,79.515968179504
196.22086148807952,81.07758447683945
197.72551435706677,82.69995806858934
199.1383811060789,84.38493417255103
200.4519416286006,86.13352734178848
201.65921304661026,87.94584195331888
202.75400082995066,89.82097389176015
203.7311029465974,91.75700453368984
204.5864484731659,93.75099887546538
205.31721519391076,95.79907145020256
205.92185732965825,97.89648392893524
206.40009333398947,100.03777387743273
206.75281808425123,102.2168860704704
206.98196700295398,104.4273742224359
207.09033933689847,106.66257678681279
207.08142162707492,108.91577511417928
206.95919825602408,111.18034770332041
206.7279824229581,113.44989535732935
206.39231432659705,115.71833431342695
205.9568790310032,117.97995819470407
205.42650386064636,120.22943750711867
204.80620011503544,122.4618032929974
204.10127360101504,124.67236538412001
203.3174663733962,126.85659910333494
202.46113632620995,129.00999284075792
201.5394549169196,131.12785829296226
200.56058944709133,133.20513073556148
199.53384137306602,135.23615590447267
198.46966148837961,137.21420234454322
197.37982352794288,139.13010887847372
196.27866480036428,140.9767405158349
195.18067857443012,142.74425700844316
194.10136241112798,144.4216449187945
193.05694858840502,145.9968061344167
192.06408156486933,147.45678536313252
191.13941970510086,148.7880595968747
190.2991822520739,149.9769324981911
189.34921323256856,151.18425339115564
188.01366813855307,152.66354833708505
186.67812304453759,154.14284328301446
185.34257795052207,155.62213822894384
184.00703285650664,157.1014331748732
182.67148776249118,158.58072812080258
181.33594266847567,160.060023066732
180.00039757446018,161.5393180126614
178.6648524804447,163.0186129585908
177.3293073864292,164.49790790452022
175.99376229241372,165.9772028504496
174.65821719839826,167.45649779637895
173.3226721043828,168.93579274230834
171.98712701036732,170.41508768823775
170.65158191635183,171.89438263416716
169.31603682233634,173.37367758009657
167.98049172832086,174.85297252602598
166.6449466343054,176.33226747195533
165.3094015402899,177.81156241788472
163.9738564462744,179.29085736381415
