plot_x,plot_y
99.46390929078368,120.27227622617896
98.2017264549916,118.7434559221363
97.04322518190301,117.13430590675223
96.02111215130401,115.46571239270627
95.183207277914,113.7492663561166
94.57939141124072,111.99039333530607
94.24626572994059,110.19300244859944
94.19689245229226,108.36308089272038
94.41963385017542,106.50971164672288
94.89081913101853,104.6438677936324
95.56543474940447,102.77701065331135
96.40788845764548,100.91813890131496
97.38791243545411,99.07367183485488
98.4802687312203,97.24700967944082
99.6623658610794,95.43833442747369
100.91216627702921,93.64479179197362
102.20758399121,91.86141878967761
103.52780283740688,90.08282839716237
104.8559058810687,88.30523573678556
106.18147084466955,86.5279871015036
107.5018191071918,84.7538281632613
108.8212067809128,82.98772651578982
110.1479457549874,81.23462779383642
111.49045610547402,79.49722463404359
112.85373287277858,77.77494861413226
114.23756893906487,76.06478076934424
115.63713371575255,74.36353832752516
117.04560619461809,72.67041817584693
118.45777840691996,70.98847100940193
119.87322206410212,69.32446579369021
121.2978510949911,67.68763693681511
122.74340832269496,66.08847098355199
124.22515548484134,64.53849530457194
125.75854687801167,63.05118312869018
127.35595779111064,61.64334407839799
129.02441526551283,60.33600414158993
130.76489972899992,59.15393581650754
132.57321469246068,58.12337613421338
134.4419130395595,57.26806072935912
136.3624308748748,56.60453933218208
138.3266480483248,56.13826444663314
140.3273592321057,55.86195300129608
142.35779310258766,55.75693808763495
144.41066902881187,55.796934830716296
146.47769849369087,55.95290594102037
148.55003602782537,56.19761621441663
150.61941804250594,56.51055177175223
152.68018610130818,56.87496665289859
154.72973455084653,57.28418141077622
156.76762319330237,57.73777257258219
158.79426661866296,58.23900186303868
160.8098910508981,58.79179310654984
162.81421303161923,59.39840539033319
164.80650685889,60.05878532303984
166.78550910037484,60.77158168965928
168.74896430622928,61.53591193552562
170.6931852782255,62.35245278171719
172.61330559480692,63.22301462702696
174.5045322151304,64.14890622181277
176.3640361390744,65.12915583506243
178.19245211970903,66.15983613466214
179.99395113617157,67.23497141700636
181.7745535905078,68.34862861013337
183.53921075671408,69.49724384117215
185.28892627447775,70.6812402506778
187.0192254636586,71.905385856383
188.72049754405,73.17793618214185
190.37984156038218,74.50896792200153
191.98354524690856,75.90846066114804
193.51925656521772,77.38461254285328
194.9774374765936,78.9425779161118
196.35217899829152,80.5836806472811
197.64113620468686,82.30501361533652
198.84424505906853,84.09939755518815
199.96105590942656,85.95575923098598
200.9873769882413,87.86012285677921
201.91288733624864,89.79722697345775
202.72128086609405,91.75263562316127
203.39329954189003,93.71488609099107
203.91108191670074,95.67707727312799
204.26135398356678,97.6373436347081
204.43613280409522,99.59795303622474
204.43183325562407,101.56321912261437
204.24424209189084,103.53689369965937
203.88631780893786,105.51840660437415
203.37620905109446,107.5019797776511
202.74459983690005,109.47641490315787
202.03335026236815,111.42603732697187
201.29035240690354,113.33096304565154
200.5625233166489,115.16488172195844
199.79565825301216,117.01661831668027
199.01845875247554,118.87575901888877
198.2412592519389,120.73489972109728
197.46405975140226,122.59404042330581
196.68686025086564,124.4531811255143
195.90966075032904,126.31232182772281
195.13246124979239,128.17146252993135
194.35526174925576,130.03060323213987
193.57806224871914,131.88974393434836
192.8008627481825,133.74888463655685
192.02366324764589,135.6080253387654
191.24646374710923,137.46716604097395
190.4692642465726,139.32630674318244
189.69206474603598,141.18544744539093
188.91486524549936,143.04458814759943
188.13766574496273,144.90372884980798
187.3604662444261,146.76286955201647
186.58326674388948,148.622010254225
185.80606724335286,150.4811509564335
185.0288677428162,152.34029165864203
184.25166824227958,154.19943236085052
183.47446874174295,156.05857306305901
182.69726924120633,157.91771376526756
181.92006974066967,159.7768544674761
181.14287024013308,161.6359951696846
180.36567073959642,163.49513587189307
179.58847123905983,165.35427657410162
178.81127173852317,167.21341727631014
178.03407223798655,169.07255797851866
177.25687273744992,170.93169868072715
