3.32,3.04,0.0,1.0
3.3,3.16,0.0,1.0
3.28,3.29,0.0,1.0
3.24,3.39,0.0,1.0
3.2,3.49,0.0,1.0
3.18,3.61,0.0,1.0
3.15,3.71,0.0,1.0
3.13,3.83,0.0,1.0
3.1,3.93,0.0,1.0
3.06,4.03,0.0,1.0
3.0,4.14,0.0,1.0
2.94,4.24,0.0,1.0
2.84,4.34,0.0,1.0
2.76,4.44,0.0,1.0
2.68,4.52,0.0,1.0
2.61,4.62,0.0,1.0
2.52,4.72,0.0,1.0
2.45,4.8,0.0,1.0
2.35,4.91,0.0,1.0
2.29,4.99,0.0,1.0
2.21,5.09,0.0,1.0
2.14,5.17,0.0,1.0
2.08,5.26,0.0,1.0
1.99,5.35,0.0,1.0
1.93,5.45,0.0,1.0
1.88,5.54,0.0,1.0
1.86,5.64,0.0,1.0
